prix_m2;nom_commune;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente;type_appart;centre_ville_distance;nb_ecole_proximite_500m;nb_gare_proximite_500m;nb_supermarket_500m;nb_centrecommercial_proximite_500m;nb_hospital_500m
5769.2307692307695;Clichy;2.317084;48.900211;920240000X;920240000X0125;4122;0;T1;0.9374960245467884;4;0;3;0;2
4697.592483852026;Clichy;2.301882;48.908029;920240000E;920240000E0008;5138;0;T2;0.6216718818349375;5;0;5;0;0
6875.89928057554;Clichy;2.311439;48.902789;920240000Z;920240000Z0050;0040;0;T1;0.47796203746111426;13;1;8;0;2
5157.36040609137;Clichy;2.299311;48.901279;920240000M;920240000M0064;9620;0;T2;0.44504875835669433;7;1;6;0;0
7836.551917156452;Clichy;2.312866;48.902769;920240000Z;920240000Z0061;8150;0;T2;0.5825934079962151;9;0;7;0;2
7187.894073139975;Clichy;2.302401;48.905052;920240000K;920240000K0066;4730;0;T2;0.3102771811369429;13;1;8;0;0
5871.827956989248;Clichy;2.309252;48.90425;920240000S;920240000S0154;7152;0;T3;0.35571103314371866;12;1;6;0;2
7981.376787495843;Clichy;2.311826;48.897963;920240000Y;920240000Y0055;9640;0;T2;0.7395382911712316;4;0;4;0;2
6695.536309127248;Clichy;2.303809;48.900321;920240000Q;920240000Q0085;7130;0;T2;0.2885048279355988;10;1;11;0;0
7905.460472697637;Clichy;2.311868;48.902844;920240000Z;920240000Z0052;0040;0;T3;0.5094220960732508;13;1;7;0;2
7563.829787234043;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T5;0.5416095839176861;6;0;5;0;1
8054.7945205479455;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
2333.333333333333;Clichy;2.301945;48.902352;920240000L;920240000L0081;7130;0;T2;0.22395187644508635;10;1;10;0;0
7885.027374434659;Clichy;2.313938;48.902107;920240000Z;920240000Z0149;4122;0;T2;0.6657762231414119;7;0;5;0;2
9285.714285714286;Clichy;2.308382;48.897247;92024000AC;92024000AC0033;4730;1;T2;0.6686841947089751;2;0;7;0;0
6705.719130568829;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T3;0.4467392329910109;9;1;9;0;2
7496.662216288385;Clichy;2.304182;48.898078;92024000AD;92024000AD0004;0050;0;T2;0.5289854135744905;6;0;9;0;0
7706.139224248652;Clichy;2.307451;48.910377;920240000G;920240000G0117;7170;0;T2;0.8617493030839509;6;0;2;0;1
6253.611556982343;Clichy;2.301401;48.901135;920240000Q;920240000Q0120;1420;0;T1;0.31818269782486813;8;2;8;0;0
6753.354838709677;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
7555.847568988174;Clichy;2.30191;48.901464;920240000Q;920240000Q0115;6630;0;T3;0.26662401012754655;8;1;9;0;0
8013.58234295416;Clichy;2.314211;48.901626;920240000Z;920240000Z0159;5040;0;T3;0.6937955547275387;7;0;4;0;2
7288.135593220339;Clichy;2.301364;48.900699;920240000Q;920240000Q0127;1420;1;T3;0.35079919443586993;8;2;7;0;0
10071.42857142857;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T2;0.5416095839176861;6;0;5;0;1
8803.650715342872;Clichy;2.305709;48.896476;92024000AD;92024000AD0013;1411;0;T2;0.7067412223417902;1;0;6;0;0
7953.125;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
7547.832192381956;Clichy;2.315148;48.901092;920240000X;920240000X0002;6135;0;T3;0.7738411342816673;5;0;4;0;2
8108.108108108108;Clichy;2.302704;48.906184;920240000K;920240000K0055;6140;0;T2;0.4088874051706338;8;1;7;0;0
7870.928829915561;Clichy;2.314289;48.901776;920240000Z;920240000Z0162;4122;0;T2;0.6964629280195779;7;0;4;0;2
4284.7748391708365;Clichy;2.306793;48.910247;920240000G;920240000G0047;4122;0;T4;0.8383992478958808;6;0;3;0;1
9439.406430338004;Clichy;2.306265;48.900416;920240000R;920240000R0069;6151;0;T3;0.28389367490678546;11;1;11;0;1
9116.085852757904;Clichy;2.304464;48.89783;92024000AD;92024000AD0006;0050;0;T2;0.5547995744979038;4;0;6;0;0
7146.265060240964;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
7726.190476190476;Clichy;2.300259;48.904809;920240000C;920240000C0027;7162;1;T4;0.40765168849712113;7;1;5;0;0
7337.1335504886;Clichy;2.315356;48.902982;920240000U;920240000U0032;4430;0;T1;0.7653658038092147;8;0;5;0;2
7703.991769547325;Clichy;2.303498;48.902111;920240000Q;920240000Q0176;7110;0;T3;0.13001280927503248;10;1;11;0;0
8888.888888888889;Clichy;2.310003;48.901578;920240000Z;920240000Z0041;4420;0;T4;0.3970603705273329;10;1;10;0;2
7702.7027027027025;Clichy;2.313972;48.900425;920240000X;920240000X0028;7185;0;T2;0.7147042712590538;5;0;4;0;2
7221.032595764929;Clichy;2.301529;48.905475;920240000C;920240000C0037;4730;0;T2;0.38683261411020947;8;1;5;0;0
4011.107682813946;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T2;0.7621126732340674;1;0;5;0;0
4129.383886255924;Clichy;2.306793;48.910247;920240000G;920240000G0047;4122;0;T3;0.8383992478958808;6;0;3;0;1
7816.666666666667;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
4180.392156862745;Clichy;2.299311;48.901279;920240000M;920240000M0064;9620;0;T3;0.44504875835669433;7;1;6;0;0
7613.069370674392;Clichy;2.299112;48.903804;920240000M;920240000M0055;3535;1;T3;0.4399026211218294;6;0;5;0;0
8143.623912641126;Clichy;2.305598;48.901509;920240000R;920240000R0036;9645;0;T3;0.15296830733550254;11;1;12;0;1
7201.64609053498;Clichy;2.303505;48.907093;920240000K;920240000K0003;4110;0;T1;0.48748591185675993;5;1;6;0;0
6648.708333333333;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
8918.654034629206;Clichy;2.304594;48.90057;920240000Q;920240000Q0051;7130;0;T2;0.25022528903122365;10;1;11;0;0
8522.727272727272;Clichy;2.307751;48.904804;920240000J;920240000J0084;4120;0;T2;0.30375574416564394;11;1;9;0;2
8318.181818181818;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T2;1.02659067053724;5;0;0;0;0
5890.66918001885;Clichy;2.304629;48.896627;92024000AD;92024000AD0055;1430;0;T1;0.6879058183405355;2;0;6;0;0
7943.243243243243;Clichy;2.299056;48.90159;920240000M;920240000M0040;9620;1;T2;0.4507910887991781;7;1;5;0;0
7343.137254901961;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T6+;0.5416095839176861;6;0;5;0;1
7200.0;Clichy;2.315122;48.90084;920240000X;920240000X0008;6180;0;T1;0.7794037337119128;5;0;4;0;2
6440.406976744186;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T5;1.02659067053724;5;0;0;0;0
7256.619047619048;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
7071.024512884978;Clichy;2.306643;48.903674;920240000S;920240000S0002;9660;0;T3;0.15873999758797333;11;1;10;0;1
7987.6543209876545;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T4;1.02659067053724;5;0;0;0;0
8755.660563102972;Clichy;2.309827;48.902195;920240000Z;920240000Z0009;5140;0;T3;0.36621511771062515;10;1;9;0;2
8042.9541968003505;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T3;0.4467392329910109;9;1;9;0;2
8039.371772805508;Clichy;2.312866;48.902769;920240000Z;920240000Z0061;8150;0;T3;0.5825934079962151;9;0;7;0;2
6802.721088435374;Clichy;2.307948;48.897377;92024000AC;92024000AC0046;7130;0;T2;0.6436753503613885;2;0;7;0;0
4203.446826397646;Clichy;2.30564;48.897333;92024000AC;92024000AC0171;0050;0;T3;0.6113481842016422;1;0;6;0;0
8671.23047217834;Clichy;2.313342;48.903539;920240000T;920240000T0035;8150;0;T3;0.6227707357362529;8;0;7;0;2
8039.363162228932;Clichy;2.310212;48.905084;920240000S;920240000S0066;4122;0;T4;0.46314155628811715;16;1;5;0;2
6996.268656716418;Clichy;2.301891;48.904433;920240000L;920240000L0009;0090;0;T3;0.2861603778246807;10;1;9;0;0
7419.258818276529;Clichy;2.30313;48.901;920240000Q;920240000Q0147;4155;0;T4;0.24025799748943918;9;1;9;0;0
8555.555555555555;Clichy;2.308382;48.897247;92024000AC;92024000AC0033;4730;1;T4;0.6686841947089751;2;0;7;0;0
8560.447239692523;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T1;0.42968468441601654;7;1;6;0;0
8719.753629564451;Clichy;2.307828;48.904893;920240000J;920240000J0064;4120;0;T3;0.31485035458151084;10;1;10;0;2
10358.767054067712;Clichy;2.309723;48.901344;920240000Z;920240000Z0032;6175;0;T2;0.38805230811580627;9;1;10;0;2
7685.526315789473;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T4;0.7675894953501352;5;0;1;0;0
7959.952941176471;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T5;0.7675894953501352;5;0;1;0;0
8817.021276595744;Clichy;2.301421;48.901993;920240000L;920240000L0090;6630;1;T3;0.2721143875372016;8;1;9;0;0
7487.804878048781;Clichy;2.300614;48.90294;920240000L;920240000L0019;3525;1;T4;0.3159998290322829;8;1;9;0;0
5039.400428265524;Clichy;2.309252;48.90425;920240000S;920240000S0154;7152;0;T3;0.35571103314371866;12;1;6;0;2
7122.916666666667;Clichy;2.299056;48.90159;920240000M;920240000M0040;9620;1;T3;0.4507910887991781;7;1;5;0;0
7798.433947966658;Clichy;2.31319;48.906733;920240000I;920240000I0001;4125;0;T2;0.7469645626964068;9;0;1;0;1
8660.984327742646;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T2;0.42968468441601654;7;1;6;0;0
7428.571428571428;Clichy;2.305243;48.907106;920240000J;920240000J0103;0025;1;T4;0.47835889578200536;6;1;5;0;1
7132.35294117647;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
8155.555555555556;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
6086.95652173913;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
9230.76923076923;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
7383.333333333333;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
7349.206349206349;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
8135.416666666667;Clichy;2.312573;48.899564;920240000Y;920240000Y0013;9640;1;T5;0.6671868838360593;5;0;7;0;2
8302.169035153329;Clichy;2.313275;48.901786;920240000Z;920240000Z0153;7165;0;T2;0.6230581452854472;7;0;7;0;2
7371.428571428572;Clichy;2.312573;48.899564;920240000Y;920240000Y0013;9640;1;T4;0.6671868838360593;5;0;7;0;2
4236.276849642004;Clichy;2.31553;48.903262;920240000U;920240000U0095;0640;0;T1;0.7795044577733118;7;0;5;0;2
2000.0;Clichy;2.311669;48.89787;920240000Y;920240000Y0056;8180;0;T4;0.7393569754421712;4;0;5;0;2
7235.142118863049;Clichy;2.304011;48.901194;920240000Q;920240000Q0034;7130;0;T3;0.19164235911558808;9;1;10;0;0
7770.103601381352;Clichy;2.302401;48.905052;920240000K;920240000K0066;4730;0;T2;0.3102771811369429;13;1;8;0;0
8582.089552238805;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T4;0.7043199579398254;7;1;3;0;0
7901.960784313725;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T6+;1.02659067053724;5;0;0;0;0
8358.208955223881;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T4;0.7043199579398254;7;1;3;0;0
8200.0;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
6672.413793103448;Clichy;2.3093;48.900546;920240000Z;920240000Z0241;6175;0;T3;0.40806030557941225;8;1;10;0;1
6291.635825314582;Clichy;2.308917;48.897414;92024000AB;92024000AB0127;4730;0;T2;0.6678012267120729;2;0;6;0;0
7183.427998663548;Clichy;2.315306;48.901551;920240000U;920240000U0051;4122;0;T3;0.7742321374252309;6;0;5;0;2
3228.410008071025;Clichy;2.314336;48.900237;920240000X;920240000X0025;9640;0;T2;0.7473056646694083;4;0;4;0;2
5740.841990158557;Clichy;2.31468;48.902623;920240000U;920240000U0013;4430;0;T1;0.7158700129042536;7;0;5;0;2
8660.402165506574;Clichy;2.307548;48.901916;920240000S;920240000S0016;6140;0;T3;0.2168190304846898;9;1;11;0;1
6665.451219512195;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T4;1.02659067053724;5;0;0;0;0
6731.656862745098;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T6+;1.02659067053724;5;0;0;0;0
9500.0;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T2;0.7043199579398254;7;1;3;0;0
8028.455284552845;Clichy;2.302401;48.905052;920240000K;920240000K0066;4730;0;T3;0.3102771811369429;13;1;8;0;0
7226.055555555556;Clichy;2.311397;48.901329;920240000Z;920240000Z0088;3560;1;T3;0.5026264447770217;9;1;11;0;2
6396.588486140725;Clichy;2.303589;48.900516;920240000Q;920240000Q0087;7130;0;T2;0.2731086843305459;9;1;11;0;0
7180.851063829788;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T5;0.5416095839176861;6;0;5;0;1
8854.687187687387;Clichy;2.305647;48.898187;92024000AC;92024000AC0254;7130;0;T3;0.5168495497468603;5;0;8;0;0
7336.658227848101;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T4;0.7675894953501352;5;0;1;0;0
9282.00869909055;Clichy;2.303498;48.902111;920240000Q;920240000Q0176;7110;0;T1;0.13001280927503248;10;1;11;0;0
8848.292682926829;Clichy;2.301421;48.901993;920240000L;920240000L0090;6630;1;T2;0.2721143875372016;8;1;9;0;0
9553.630472159768;Clichy;2.303498;48.902111;920240000Q;920240000Q0176;7110;0;T4;0.13001280927503248;10;1;11;0;0
7598.819531389734;Clichy;2.310659;48.903312;920240000S;920240000S0032;0040;0;T3;0.4244594694118593;14;1;6;0;2
6793.168880455409;Clichy;2.303785;48.900155;920240000Q;920240000Q0083;7130;0;T1;0.3067316239045902;10;1;10;0;0
3401.3605442176868;Clichy;2.301945;48.902352;920240000L;920240000L0081;7130;0;T1;0.22395187644508635;10;1;10;0;0
7497.458488647915;Clichy;2.307862;48.898264;92024000AB;92024000AB0040;4730;0;T3;0.5496316002978595;6;0;9;0;0
7103.825136612021;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T2;0.42968468441601654;7;1;6;0;0
5126.744517231558;Clichy;2.310124;48.901645;920240000Z;920240000Z0042;4420;0;T2;0.40294145845501944;10;1;10;0;2
6043.883852319012;Clichy;2.300197;48.907031;920240000C;920240000C0007;4730;0;T4;0.5832988066417447;2;0;3;0;0
7500.0;Clichy;2.31503;48.902803;920240000U;920240000U0030;6115;1;T2;0.7412275604879381;7;0;5;0;2
2307.692307692308;Clichy;2.301945;48.902352;920240000L;920240000L0081;7130;0;T1;0.22395187644508635;10;1;10;0;0
7607.142857142857;Clichy;2.300614;48.90294;920240000L;920240000L0019;3525;1;T4;0.3159998290322829;8;1;9;0;0
7890.0;Clichy;2.311397;48.901329;920240000Z;920240000Z0088;3560;1;T4;0.5026264447770217;9;1;11;0;2
7432.432432432432;Clichy;2.296245;48.899096;920240000O;920240000O0039;6630;0;T1;0.7583332192477042;4;1;4;0;0
6615.146831530139;Clichy;2.314567;48.902545;920240000U;920240000U0014;4430;0;T3;0.7078973496626823;7;0;5;0;2
5635.144578313253;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
8653.32612222823;Clichy;2.306167;48.899608;92024000AC;92024000AC0209;4730;0;T5;0.3676208467042562;8;1;11;0;1
7314.130598703061;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;6140;0;T4;0.4467392329910109;9;1;9;0;2
7583.928571428572;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T3;0.5416095839176861;6;0;5;0;1
8244.994110718491;Clichy;2.304831;48.897506;92024000AD;92024000AD0007;0050;0;T2;0.5898597974351241;1;0;6;0;0
7200.0;Clichy;2.304907;48.903784;920240000K;920240000K0238;2510;1;T4;0.1083427019527045;13;1;11;0;0
5264.403225806452;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
8101.918121958202;Clichy;2.315741;48.903115;920240000U;920240000U0093;0640;0;T2;0.7940766860003181;7;0;5;0;2
9166.666666666666;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T2;1.02659067053724;5;0;0;0;0
8110.038709677419;Clichy;2.30865;48.901681;920240000Z;920240000Z0005;5140;0;T2;0.30092026836615693;9;1;11;0;1
8459.770114942528;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T5;0.7043199579398254;7;1;3;0;0
5625.849019988356;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
5413.199426111908;Clichy;2.299311;48.901279;920240000M;920240000M0064;6630;0;T4;0.44504875835669433;7;1;6;0;0
2896.1522548613984;Clichy;2.305353;48.898369;92024000AC;92024000AC0237;6670;0;T3;0.49487238973588465;5;0;10;0;0
7791.666666666667;Clichy;2.304217;48.906573;920240000K;920240000K0018;0630;0;T1;0.4216563417401829;7;1;8;0;1
7846.506300114547;Clichy;2.304217;48.906573;920240000K;920240000K0018;0630;0;T2;0.4216563417401829;7;1;8;0;1
6169.2307692307695;Clichy;2.316431;48.902637;920240000U;920240000U0086;0640;0;T1;0.8441603306921974;6;0;4;0;2
8066.494908600172;Clichy;2.303724;48.897378;92024000AD;92024000AD0046;1430;0;T4;0.6103868528761952;1;1;6;0;0
8455.744680851063;Clichy;2.301421;48.901993;920240000L;920240000L0090;6630;1;T5;0.2721143875372016;8;1;9;0;0
6759.949118662547;Clichy;2.310659;48.903312;920240000S;920240000S0032;0040;0;T3;0.4244594694118593;14;1;6;0;2
5924.097500771368;Clichy;2.31388;48.9007;920240000X;920240000X0139;6135;0;T2;0.6975716699276198;5;0;4;0;2
6488.909863142992;Clichy;2.29703;48.89961;920240000O;920240000O0058;6630;0;T2;0.6791332749462696;6;1;2;0;0
7505.253677574302;Clichy;2.307041;48.901792;920240000R;920240000R0050;9645;0;T2;0.1923504155932576;10;1;11;0;1
6879.988372093023;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T5;1.02659067053724;5;0;0;0;0
7710.031347962383;Clichy;2.302914;48.904453;920240000K;920240000K0075;4730;0;T2;0.23455180117046262;13;1;10;0;0
5812.743823146943;Clichy;2.2999;48.906586;920240000C;920240000C0009;4730;0;T4;0.5583698150249665;2;0;3;0;0
7661.764705882353;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
6573.426573426574;Clichy;2.303785;48.900155;920240000Q;920240000Q0083;7130;0;T1;0.3067316239045902;10;1;10;0;0
7275.229357798165;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T6+;0.5416095839176861;6;0;5;0;1
8326.315789473685;Clichy;2.315474;48.903292;920240000U;920240000U0096;6110;0;T1;0.7756307685547238;7;0;4;0;2
6829.756275009095;Clichy;2.316524;48.90007;920240000X;920240000X0104;9640;0;T1;0.9036944112766868;4;0;3;0;2
7954.755309325947;Clichy;2.31371;48.900827;920240000X;920240000X0016;0040;0;T3;0.6811439408977257;5;0;5;0;2
6663.890045814243;Clichy;2.307451;48.910377;920240000G;920240000G0117;7170;0;T3;0.8617493030839509;6;0;2;0;1
6712.7746135069165;Clichy;2.30655;48.910426;920240000G;920240000G0083;3200;0;T1;0.8553724360413457;6;0;3;0;1
6930.170239596469;Clichy;2.316947;48.901731;920240000U;920240000U0142;9640;0;T3;0.8899036018764547;6;0;4;0;2
8081.106644596832;Clichy;2.313289;48.900394;920240000X;920240000X0237;7185;0;T2;0.6698384592407337;5;0;7;0;2
5567.633991870687;Clichy;2.29882;48.906143;920240000C;920240000C0031;7175;0;T6+;0.5808366695152706;5;0;3;0;0
5119.825708061002;Clichy;2.307828;48.904893;920240000J;920240000J0064;4120;0;T2;0.31485035458151084;10;1;10;0;2
8194.029850746268;Clichy;2.312573;48.899564;920240000Y;920240000Y0013;9640;1;T4;0.6671868838360593;5;0;7;0;2
7661.822985468956;Clichy;2.304064;48.897101;92024000AD;92024000AD0049;1430;0;T2;0.6379555188966645;1;1;6;0;0
5270.27027027027;Clichy;2.300259;48.904809;920240000C;920240000C0027;7162;0;T2;0.40765168849712113;7;1;5;0;0
8474.57627118644;Clichy;2.304339;48.90405;920240000K;920240000K0110;2510;0;T3;0.1443411969941294;13;1;11;0;0
5429.417571569596;Clichy;2.314336;48.900237;920240000X;920240000X0025;9640;0;T3;0.7473056646694083;4;0;4;0;2
8372.093023255815;Clichy;2.313968;48.902617;920240000U;920240000U0011;4122;0;T2;0.6637152772663929;7;0;7;0;2
7437.457741717377;Clichy;2.303854;48.902096;920240000Q;920240000Q0009;1436;0;T1;0.11138095737457121;10;1;11;0;0
8534.085084572014;Clichy;2.314211;48.901626;920240000Z;920240000Z0159;5040;0;T2;0.6937955547275387;7;0;4;0;2
5451.127819548872;Clichy;2.307464;48.905625;920240000J;920240000J0057;5121;0;T1;0.3644268599035497;11;1;10;0;2
8108.108108108108;Clichy;2.308334;48.898501;92024000AB;92024000AB0043;2560;0;T1;0.5406196455351014;8;0;10;0;1
6533.333333333333;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T4;0.7675894953501352;5;0;1;0;0
7979.254706108336;Clichy;2.308079;48.897483;92024000AC;92024000AC0031;4730;0;T1;0.6360582875779172;2;0;7;0;0
8888.888888888889;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T3;0.7043199579398254;7;1;3;0;0
7578.313253012048;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
9619.047619047618;Clichy;2.312573;48.899564;920240000Y;920240000Y0013;9640;1;T3;0.6671868838360593;5;0;7;0;2
7248.450166905103;Clichy;2.303785;48.900155;920240000Q;920240000Q0083;7130;0;T1;0.3067316239045902;10;1;10;0;0
7979.45205479452;Clichy;2.314278;48.900428;920240000X;920240000X0023;0040;0;T2;0.7354640160117423;4;0;4;0;2
8367.550809507406;Clichy;2.303809;48.900321;920240000Q;920240000Q0085;7130;0;T1;0.2885048279355988;10;1;11;0;0
6857.263424411857;Clichy;2.304539;48.905751;920240000K;920240000K0257;6140;0;T5;0.32827322718392005;11;1;10;0;0
8299.295774647888;Clichy;2.302146;48.905484;920240000K;920240000K0065;4730;0;T4;0.36026597854759584;12;1;7;0;0
7441.943002436698;Clichy;2.30313;48.901;920240000Q;920240000Q0147;4155;0;T5;0.24025799748943918;9;1;9;0;0
6804.572672836145;Clichy;2.312795;48.899532;920240000Y;920240000Y0009;3570;0;T1;0.6828255975001136;4;0;7;0;2
8287.407635467982;Clichy;2.30313;48.901;920240000Q;920240000Q0147;4155;0;T3;0.24025799748943918;9;1;9;0;0
6993.893412287195;Clichy;2.312222;48.899072;920240000Y;920240000Y0024;1490;0;T1;0.6778028741264029;3;0;8;0;2
8307.692307692309;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T4;0.7043199579398254;7;1;3;0;0
8297.302861848877;Clichy;2.305353;48.898369;92024000AC;92024000AC0237;6670;0;T3;0.49487238973588465;5;0;10;0;0
7187.291712952678;Clichy;2.30564;48.897333;92024000AC;92024000AC0171;0050;0;T3;0.6113481842016422;1;0;6;0;0
6067.961165048544;Clichy;2.308334;48.898501;92024000AB;92024000AB0043;2560;0;T1;0.5406196455351014;8;0;10;0;1
6413.418845584608;Clichy;2.298853;48.902055;920240000M;920240000M0032;3525;0;T1;0.45262911385540755;7;0;5;0;0
8036.326250856751;Clichy;2.309395;48.900779;920240000Z;920240000Z0092;6175;0;T3;0.39832103791328616;8;1;10;0;1
6488.888888888889;Clichy;2.315243;48.904784;920240000T;920240000T0098;4130;0;T3;0.7880288676155647;7;0;5;0;2
6675.53488372093;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T5;1.02659067053724;5;0;0;0;0
5579.333333333333;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
7398.843930635839;Clichy;2.301135;48.898029;920240000P;920240000P0006;4420;0;T1;0.5997188400615616;4;1;5;0;0
7875.852170792967;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T3;0.4467392329910109;9;1;9;0;2
9390.90909090909;Clichy;2.299056;48.90159;920240000M;920240000M0040;9620;1;T4;0.4507910887991781;7;1;5;0;0
2663.825253063399;Clichy;2.308179;48.910473;920240000G;920240000G0062;7170;0;T1;0.885070093569724;6;0;2;0;1
8786.40776699029;Clichy;2.315796;48.905914;920240000T;920240000T0326;6601;0;T2;0.8688817846089619;5;0;2;0;1
6227.433333333333;Clichy;2.290973;48.903635;920240000B;920240000B0060;1400;1;T3;1.02659067053724;5;0;0;0;0
7455.882352941177;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T4;0.5416095839176861;6;0;5;0;1
6759.52693823916;Clichy;2.310827;48.902486;920240000Z;920240000Z0233;4420;0;T1;0.434583941030371;11;1;9;0;2
7527.14113389626;Clichy;2.304217;48.906573;920240000K;920240000K0018;0630;0;T2;0.4216563417401829;7;1;8;0;1
5875.440658049354;Clichy;2.310019;48.897477;92024000AB;92024000AB0102;0660;0;T2;0.7010606657969195;3;0;5;0;0
7516.15622365833;Clichy;2.299214;48.900389;920240000N;920240000N0024;6630;0;T2;0.4974586513172275;5;1;6;0;0
6732.562476687804;Clichy;2.310131;48.902135;920240000Z;920240000Z0012;4420;0;T3;0.3893641681418954;10;1;9;0;2
7341.8674698795185;Clichy;2.303785;48.900155;920240000Q;920240000Q0083;7130;0;T1;0.3067316239045902;10;1;10;0;0
8855.555555555555;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T5;0.5416095839176861;6;0;5;0;1
8723.092643051772;Clichy;2.304555;48.901465;920240000Q;920240000Q0035;4730;0;T1;0.15192370596260799;10;1;11;0;0
8849.967490247074;Clichy;2.30948;48.905803;920240000J;920240000J0085;4122;0;T3;0.47177679708419434;10;1;8;0;2
8409.09090909091;Clichy;2.304907;48.903784;920240000K;920240000K0238;2510;1;T2;0.1083427019527045;13;1;11;0;0
5397.791300428217;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T2;0.42968468441601654;7;1;6;0;0
8429.324240545568;Clichy;2.301336;48.903841;920240000L;920240000L0135;0090;0;T3;0.28666968996355635;9;1;8;0;0
6069.504778453519;Clichy;2.307862;48.898264;92024000AB;92024000AB0040;4730;0;T3;0.5496316002978595;6;0;9;0;0
7665.183366579714;Clichy;2.308722;48.898009;92024000AB;92024000AB0080;8545;0;T4;0.6022876854617434;6;0;7;0;1
8907.692307692309;Clichy;2.312573;48.899564;920240000Y;920240000Y0013;9640;1;T4;0.6671868838360593;5;0;7;0;2
